filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,,,,,
./log-card-012-december-1.jpg,"Seay
e © | December |
The land slumbers under a heavy
blanket of snow. The cities, however,
never sleep, as the steadfast folks and
tireless industry keep on going.
Use the winter side of both the
game board and location cards.
¥ Replace this card with
001 from iit.",012,December,Global status,"The land slumbers under a heavy
blanket of snow. The cities, however,
never sleep, as the steadfast folks and
tireless industry keep on going.","Use the winter side of both the
game board and location cards.
¥ Replace this card with
001 from iit.",Grudzień,"Kraina śpi pod ciężką pierzyną śniegu.  
Miasta jednak nie zasypiają — wytrwali ludzie i niezmordowany przemysł wciąż działają.","Użyj zimowej strony planszy i kart lokacji.  
Następnie zamień tę kartę na 001 z iit.",Dicembre,"La terra sonnecchia sotto una pesante coperta di neve. Le città, però, non dormono mai: gente tenace e industria instancabile continuano senza sosta.",Usa il lato invernale sia del tabellone sia delle carte luogo. ¥ Sostituisci questa carta con 001 da iit.,,,,,
./log-card-013-ladder-1.jpg,"fs.
o) Ladder |
SE zz, , 2 27 paź, =
8 }
Stand =;
It's easier to spot what you re looking
for by standing higher up — obvious
to any folk on the shorter side.
Climb
Get GRY.
Observe
Convert up to 2 © into ££/9) each.
Search
Convert 1 © into @9.",013,Ladder,Item,"It's easier to spot what you re looking
for by standing higher up — obvious
to any folk on the shorter side.","Climb
Get GRY.
Observe
Convert up to 2 © into ££/9) each.
Search
Convert 1 © into @9.",Drabina,"Łatwiej wypatrzeć to, czego szukasz, stojąc nieco wyżej — szczególnie dla tych z nas, którym bliżej do ziemi.","Wspinaczka  
Zyskaj GRY.  
Obserwacja  
Zamień do 2 × © na ££/9) (każdą).  
Poszukiwania  
Zamień 1 × © na @9.",Scala,È più facile scorgere ciò che cerchi da un punto più alto — cosa ovvia per chi è… un po’ più vicino al suolo.,Arrampicata: Ottieni GRY. Osservazione: Converti fino a 2 © in ££/9) ciascuno. Ricerca: Converti 1 © in @9.,,,,,
./log-card-014-drums-1.jpg,"6 rs
| \ig —
U \} | F (
A \ ae )
Music mama —
While cumbersome to haul around,
drumming can prove instrumental
when you least expect it. Pangolins
in particular enjoy the novelty of a
momentary rhythm in their lives.
Explore = Intimidate
Reroll 1 &% up to 2 times. You may
choose a different $5 each time.
Recall
Reroll 1 $$.",014,Drums,Item,"While cumbersome to haul around,
drumming can prove instrumental
when you least expect it. Pangolins
in particular enjoy the novelty of a
momentary rhythm in their lives.","Explore = Intimidate
Reroll 1 &% up to 2 times. You may
choose a different $5 each time.
Recall
Reroll 1 $$.",Bębny,"Choć trudno je ze sobą nosić, bębnienie potrafi okazać się bezcenne w najmniej oczekiwanej chwili.  
Pangoliny szczególnie cenią sobie krótką chwilę rytmu w życiu.","Badanie = Zastraszanie  
Przerzuć 1 × &% do 2 razy. Za każdym razem możesz wybrać inny $5.  
Przywołanie  
Przerzuć 1 × $$.",Tamburi,"Per quanto ingombranti da portare, un po’ di tamburo può rivelarsi decisivo quando meno te lo aspetti. I pangolini, in particolare, adorano la novità di un ritmo fugace nelle loro giornate.",Esplorazione = Intimidire: Ritira 1 &% fino a 2 volte. Puoi scegliere un $5 diverso ogni volta. Ricordo: Ritira 1 $$.,,,,,
./log-card-015-long-coat-1.jpg,"fat.
34 Long Coat |
= ©
3 as
(
ź }
Shady ‘Warm )
Made of the finest cotton, clothes
sewn by the Wool Skin Co. can
last a lifetime. Their darker, more
ominous line is popular among
folks who embrace the shadows.
Sneak
Get and reroll up to 1 (3.
Explore =} Intimidate
Reroll 1%.",015,Long Coat,Item,"Made of the finest cotton, clothes
sewn by the Wool Skin Co. can
last a lifetime. Their darker, more
ominous line is popular among
folks who embrace the shadows.","Sneak
Get and reroll up to 1 (3.
Explore =} Intimidate
Reroll 1%.",Długi płaszcz,"Uszyte z najlepszej bawełny stroje Wool Skin Co. potrafią służyć całe życie.  
Ich mroczniejsza, bardziej złowieszcza linia cieszy się popularnością wśród tych, którzy lubią cień.","Skradanie  
Zyskaj i przerzuć do 1 × (3.  
Badanie = Zastraszanie  
Przerzuć 1 × %.",Mantello lungo,"Di cotone finissimo, gli abiti cuciti dalla Wool Skin Co. possono durare una vita. La loro linea più scura e sinistra è molto amata da chi abbraccia le ombre.",Furtività: Ottieni e ritira fino a 1 (3. Esplorazione = Intimidire: Ritira 1%.,,,,,
./log-card-016-climbing-axes-1.jpg,"dw - . .
joy ClimbingAxes |
Pick „ Weapon
Tools for those brave enough to
challenge even the tallest and
most precarious summits.
Climb
Get and reroll up to 1 &.
Fight £ Force
Convert 1 X into GRY.",016,Climbing Axes,Item,"Tools for those brave enough to
challenge even the tallest and
most precarious summits.","Climb
Get and reroll up to 1 &.
Fight £ Force
Convert 1 X into GRY.",Czekany wspinaczkowe,"Narzędzia dla tych, którzy mają odwagę mierzyć się z najwyższymi i najzmyślniejszymi szczytami.","Wspinaczka  
Zyskaj i przerzuć do 1 × &.  
Walka / Siła  
Zamień 1 × X na GRY.",Piccozze da arrampicata,Attrezzi per chi ha il coraggio di sfidare anche le cime più alte e i passaggi più precari.,Arrampicata: Ottieni e ritira fino a 1 &. Combattimento £ Forza: Converti 1 X in GRY.,,,,,
./log-card-017-swordstick-1.jpg,"dm -
154 Swordstick |
~ '
Blade „ Pole
Various blades and weapons have
been concealed as ordinary items
from the earliest of times. Sometimes
the least obvious apparatus can
be the most lethal instrument.
Fight
Reroll up to 2 $5 and convert
up to 2 ® into each.
Explore
Reroll up to 2%.",017,Swordstick,Item,"Various blades and weapons have
been concealed as ordinary items
from the earliest of times. Sometimes
the least obvious apparatus can
be the most lethal instrument.","Fight
Reroll up to 2 $5 and convert
up to 2 ® into each.
Explore
Reroll up to 2%.",Laska-szpada,"Od najdawniejszych czasów ostrza i broń skrywano w zwyczajnych przedmiotach.  
Czasem to, czego się nie spodziewasz, okazuje się najbardziej śmiercionośne.","Walka  
Przerzuć do 2 × $5 i zamień do 2 × ® na każde.  
Badanie  
Przerzuć do 2 × %.",Bastone-spada,"Fin dai tempi più antichi, lame e armi sono state nascoste come oggetti comuni. A volte lo strumento meno appariscente è quello più letale.",Combattimento: Ritira fino a 2 $5 e converti fino a 2 ® in ciascuno. Esplorazione: Ritira fino a 2%.,,,,,
./log-card-018-multilens-goggles-1.jpg,"ce °
poy, mMultilens Goggles |
=
( B @
NYM }
Reading ~~
The Lensmaster 4000 greatly enhances
your vision and improves the chances
of spotting whatever you re looking for.
Search
Reroll up to 3 &.
Observe
Reroll up to 2 &%.
Unlock
Reroll 1 87.",018,Multilens Goggles,Item,"The Lensmaster 4000 greatly enhances
your vision and improves the chances
of spotting whatever you re looking for.","Search
Reroll up to 3 &.
Observe
Reroll up to 2 &%.
Unlock
Reroll 1 87.",Gogle wielosoczewkowe,"Lensmaster 4000 znacząco wyostrza wzrok i zwiększa szanse, że wypatrzysz to, czego szukasz.","Poszukiwania  
Przerzuć do 3 × &.  
Obserwacja  
Przerzuć do 2 × &%.  
Otwieranie  
Przerzuć 1 × 87.",Occhiali multi-lente,Il Lensmaster 4000 affina di molto la vista e aumenta le probabilità di individuare qualsiasi cosa tu stia cercando.,Ricerca: Ritira fino a 3 &. Osservazione: Ritira fino a 2 &%. Scassinare: Ritira 1 87.,,,,,
./log-card-019-triple-barrel-pistol-1.jpg,"ze ;
Hoy triple-barrel pistol
p @&
N Sag )
Ranged Gunpowder Weapon
A symbol of status for dwarf crocodiles,
this unusual and expensive firearm
makes up for the loss of accuracy
in firepower and sinister style.
Fight
Reroll 1 $5 up to 3 times. You may
choose a different $9 each time.
Unlock a Intimidate
Get GRY.",019,Triple Barrel Pistol,Item,"
A symbol of status for dwarf crocodiles,
this unusual and expensive firearm
makes up for the loss of accuracy
in firepower and sinister style.","Ranged Gunpowder Weapon
Fight
Reroll 1 $5 up to 3 times. You may
choose a different $9 each time.
Unlock a Intimidate
Get GRY.",Pistolet potrójny,"Symbol statusu wśród karłowatych krokodyli — niezwykła i kosztowna broń,  
która nadrabia brak precyzji siłą ognia i złowieszczym sznytem.","Broń dystansowa / prochowa  
Walka  
Przerzuć 1 × $5 do 3 razy. Za każdym razem możesz wybrać inny $9.  
Otwieranie / Zastraszanie  
Zyskaj GRY.",Pistola tripla,"Simbolo di prestigio tra i coccodrilli nani, questa strana e costosa arma da fuoco compensa la scarsa precisione con potenza e uno stile sinistro.",Arma a distanza / da polvere da sparo. Combattimento: Ritira 1 $5 fino a 3 volte. Puoi scegliere un $9 diverso ogni volta. Scassinare o Intimidire: Ottieni GRY.,,,,,
./log-card-020-telescope-1.jpg,"fs.
OJ | Telescope |
= at
Spying _—
Many folks have sought wisdom and
guidance for their lives from the stars
and their movements. How many
have found either of those? Only
celestial beings can tell you that.
Observe
Explore
Reroll 1 &.",020,Telescope,Item,"Many folks have sought wisdom and
guidance for their lives from the stars
and their movements. How many
have found either of those? Only
celestial beings can tell you that.","Spying
Observe
Explore
Reroll 1 &.",Teleskop,"Wielu szukało mądrości i drogowskazów w gwiazdach i ich ruchach.  
Ilu faktycznie je znalazło? Tylko niebiosa mogłyby odpowiedzieć.","Szpiegowanie  
Obserwacja  
Badanie  
Przerzuć 1 × &.",Cannocchiale,Molti hanno cercato saggezza e guida nelle stelle e nei loro moti. Quanti l’hanno davvero trovata? Solo gli esseri celesti possono dirtelo.,Spionaggio / Osservazione / Esplorazione: Ritira 1 &.,,,,,
./log-card-021-blindfold-1.jpg,"fis. z
Wda Blindfold |
©
(23 =
Lucky Comforting
A famous philosopher once said
that sight is what keeps us from
truly seeing. However, many gloss
over the fact that she was a bat.
Intimidate
Get and reroll up to 1 Gy.
Recall
Reroll up to 2 &%.",021,Blindfold,Item,"A famous philosopher once said
that sight is what keeps us from
truly seeing. However, many gloss
over the fact that she was a bat.","Lucky Comforting
Intimidate
Get and reroll up to 1 Gy.
Recall
Reroll up to 2 &%.",Przepaska na oczy,"Pewien słynny filozof mawiał, że wzrok przeszkadza nam naprawdę widzieć.  
Niewielu dodaje, że była… nietoperzycą.","Szczęśliwy / Kojący  
Zastraszanie  
Zyskaj i przerzuć do 1 × Gy.  
Przywołanie  
Przerzuć do 2 × &%.",Benda sugli occhi,Una celebre filosofa disse che la vista è ciò che ci impedisce di vedere davvero. Molti sorvolano su un dettaglio: era… una pipistrella.,Fortunato / Rassicurante. Intimidire: Ottieni e ritira fino a 1 Gy. Ricordo: Ritira fino a 2 &%.,,,,,
./log-card-022-speaking-trumpet-1.jpg,"a
lm > A
joy Speaking Trumpet |
Loud RI
A metal funnel is a great way
to increase the volume of your
message. Sticking the narrow
end to your ear is useful too, not
to mention funny-looking.
Convince
Get and reroll up to 1 &%.
Observe
Reroll up to 2%.",022,Speaking Trumpet,Item,"A metal funnel is a great way
to increase the volume of your
message. Sticking the narrow
end to your ear is useful too, not
to mention funny-looking.","Convince
Get and reroll up to 1 &%.
Observe
Reroll up to 2%.",Tuba głosowa,"Metalowy lej świetnie wzmacnia twój głos.  
Włożenie wąskiego końca do ucha też bywa pomocne… i wygląda przezabawnie.","Przekonywanie  
Zyskaj i przerzuć do 1 × &%.  
Obserwacja  
Przerzuć do 2 × %.",Megafono di metallo,"Un imbuto di metallo è un ottimo modo per amplificare il messaggio. Infilare l’estremità stretta nell’orecchio è utile anche… e, diciamolo, fa ridere.",Convincere: Ottieni e ritira fino a 1 &%. Osservazione: Ritira fino a 2%.,,,,,
./log-card-023-strong-wine-1.jpg,"a
© p
AON | Strong Wine |
A ÓW =
« ase lp ź <
Sali UG NV (
Drink
In moderation, macaws consider
flaming outbursts a respectable quality
regardless of reason. Going overboard
is as frowned upon as it is startling.
In % skill check, you may
discard to get €TY.
Intimidate
Discard to get
and reroll up to 2 &.",023,Strong Wine,Item,"In moderation, macaws consider
flaming outbursts a respectable quality
regardless of reason. Going overboard
is as frowned upon as it is startling.","Drink
In % skill check, you may
discard to get €TY.
Intimidate
Discard to get
and reroll up to 2 &.",Mocne wino,"W rozsądnej ilości gorejące wybuchy temperamentu uchodzą u ar papug za cechę godną szacunku — niezależnie od powodu.  
Przesada budzi jednak zgorszenie tak samo, jak zdziwienie.","Napitek  
W teście % możesz odrzucić kartę, aby zyskać €TY.  
Zastraszanie  
Odrzuć kartę, aby zyskać oraz przerzucić do 2 × &.",Vino forte,"Con moderazione, gli ara apprezzano le fiammate di temperamento come qualità rispettabile, a prescindere dal motivo. Esagerare, però, è tanto sconveniente quanto sorprendente.","Bevanda. In un test %, puoi scartare per ottenere €TY. Intimidire: Scarta per ottenere e ritirare fino a 2 &.",,,,,
./log-card-024-opera-glasses-1.jpg,"dm -
jo) | Opera Glasses — |
= = 03)
~ )
Spying zam
In owl societies, no self-respecting
patron of the theatrical arts leaves
home without their glasses. Because
how else would one spy on their
neighbours in the next booth over while
enjoying the performance on stage?
Observe a Search
Reroll up to 2 &%.
Convince
Reroll 1 &%.",024,Opera Glasses,Item,"In owl societies, no self-respecting
patron of the theatrical arts leaves
home without their glasses. Because
how else would one spy on their
neighbours in the next booth over while
enjoying the performance on stage?","Spying zam
Observe a Search
Reroll up to 2 &%.
Convince
Reroll 1 &%.",Lornetka teatralna,"W społeczeństwach sów żaden szanujący się bywalec sceny nie wychodzi z domu bez lornetki.  
Bo jak inaczej podglądać sąsiadów w loży obok, ciesząc się spektaklem?","Szpiegowanie  
Obserwacja / Poszukiwania  
Przerzuć do 2 × &%.  
Przekonywanie  
Przerzuć 1 × &%.",Binocolo da teatro,"Nelle società dei gufi, nessun rispettabile amante del teatro esce senza il suo binocolo. Del resto, come potresti spiare i vicini nel palco accanto mentre ti godi lo spettacolo?",Spionaggio. Osservazione o Ricerca: Ritira fino a 2 &%. Convincere: Ritira 1 &%.,,,,,
