filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl
./log-card-021-blindfold-1.jpg,"fis. z
Wda Blindfold |
©
(23 =
Lucky Comforting
A famous philosopher once said
that sight is what keeps us from
truly seeing. However, many gloss
over the fact that she was a bat.
Intimidate
Get and reroll up to 1 Gy.
Recall
Reroll up to 2 &%.",021,Blindfold,Item,"A famous philosopher once said
that sight is what keeps us from
truly seeing. However, many gloss
over the fact that she was a bat.","Lucky Comforting
Intimidate
Get and reroll up to 1 Gy.
Recall
Reroll up to 2 &%.",Przepaska na oczy,"Pewien słynny filozof mawiał, że wzrok przeszkadza nam naprawdę widzieć.  
Niewielu dodaje, że była… nietoperzycą.","Szczęśliwy / Kojący  
Zastraszanie  
Zyskaj i przerzuć do 1 × Gy.  
Przywołanie  
Przerzuć do 2 × &%."
./log-card-022-speaking-trumpet-1.jpg,"a
lm > A
joy Speaking Trumpet |
Loud RI
A metal funnel is a great way
to increase the volume of your
message. Sticking the narrow
end to your ear is useful too, not
to mention funny-looking.
Convince
Get and reroll up to 1 &%.
Observe
Reroll up to 2%.",022,Speaking Trumpet,Item,"A metal funnel is a great way
to increase the volume of your
message. Sticking the narrow
end to your ear is useful too, not
to mention funny-looking.","Convince
Get and reroll up to 1 &%.
Observe
Reroll up to 2%.",Tuba głosowa,"Metalowy lej świetnie wzmacnia twój głos.  
Włożenie wąskiego końca do ucha też bywa pomocne… i wygląda przezabawnie.","Przekonywanie  
Zyskaj i przerzuć do 1 × &%.  
Obserwacja  
Przerzuć do 2 × %."
./log-card-023-strong-wine-1.jpg,"a
© p
AON | Strong Wine |
A ÓW =
« ase lp ź <
Sali UG NV (
Drink
In moderation, macaws consider
flaming outbursts a respectable quality
regardless of reason. Going overboard
is as frowned upon as it is startling.
In % skill check, you may
discard to get €TY.
Intimidate
Discard to get
and reroll up to 2 &.",023,Strong Wine,Item,"In moderation, macaws consider
flaming outbursts a respectable quality
regardless of reason. Going overboard
is as frowned upon as it is startling.","Drink
In % skill check, you may
discard to get €TY.
Intimidate
Discard to get
and reroll up to 2 &.",Mocne wino,"W rozsądnej ilości gorejące wybuchy temperamentu uchodzą u ar papug za cechę godną szacunku — niezależnie od powodu.  
Przesada budzi jednak zgorszenie tak samo, jak zdziwienie.","Napitek  
W teście % możesz odrzucić kartę, aby zyskać €TY.  
Zastraszanie  
Odrzuć kartę, aby zyskać oraz przerzucić do 2 × &."
./log-card-024-opera-glasses-1.jpg,"dm -
jo) | Opera Glasses — |
= = 03)
~ )
Spying zam
In owl societies, no self-respecting
patron of the theatrical arts leaves
home without their glasses. Because
how else would one spy on their
neighbours in the next booth over while
enjoying the performance on stage?
Observe a Search
Reroll up to 2 &%.
Convince
Reroll 1 &%.",024,Opera Glasses,Item,"In owl societies, no self-respecting
patron of the theatrical arts leaves
home without their glasses. Because
how else would one spy on their
neighbours in the next booth over while
enjoying the performance on stage?","Spying zam
Observe a Search
Reroll up to 2 &%.
Convince
Reroll 1 &%.",Lornetka teatralna,"W społeczeństwach sów żaden szanujący się bywalec sceny nie wychodzi z domu bez lornetki.  
Bo jak inaczej podglądać sąsiadów w loży obok, ciesząc się spektaklem?","Szpiegowanie  
Obserwacja / Poszukiwania  
Przerzuć do 2 × &%.  
Przekonywanie  
Przerzuć 1 × &%."
./log-card-025-skipping-rope-1.jpg,"rh m
CHa + O
BOY, Skipping Rope
OS SS ME 437 OS) ©)
Training „ Cord „ Toy
Joeys love hopping, and their playtime
often revolves around it. This habit
continues to their adulthood. Other
folks could certainly learn a lesson or
two about fitness from kangaroos.
In A skill checks, reroll up to 2 $5.
Force
Reroll 1 &%.",025,Skipping Rope,Item,"Joeys love hopping, and their playtime
often revolves around it. This habit
continues to their adulthood. Other
folks could certainly learn a lesson or
two about fitness from kangaroos.","Training „ Cord „ Toy
In A skill checks, reroll up to 2 $5.
Force
Reroll 1 &%.",Skakanka,"Małe kangury kochają skakanie, a ich zabawy zwykle kręcą się wokół tego właśnie.  
Nawyk zostaje też w dorosłości — inni mogliby się od nich sporo nauczyć o kondycji.","Trening / Sznur / Zabawka  
W testach A przerzuć do 2 × $5.  
Siła  
Przerzuć 1 × &%."
./log-card-026-dice-set-1.jpg,"da
2) Dice Set
a © 6RBE .
Lucky „ Game ,
Put your faith in the dice!
Before a skill check, you
may convert it into a (CELMB) check.
Gamble
Roll @.
1-6: Get ERY.
7 - 12: Get EXD.
Recall
Reroll up to 3 $.",026,Dice Set,Item,"Put your faith in the dice!
Before a skill check, you
may convert it into a (CELMB) check.","Lucky „ Game ,
Gamble
Roll @.
1-6: Get ERY.
7 - 12: Get EXD.
Recall
Reroll up to 3 $.",Zestaw kości,"Zaufaj kościom!  
Przed testem umiejętności możesz zamienić go na test (CELMB).","Szczęśliwy / Gra  
Hazard  
Rzuć @.  
1–6: Zyskaj ERY.  
7–12: Zyskaj EXD.  
Przywołanie  
Przerzuć do 3 × $."
./log-card-027-chocolate-cake-1.jpg,"A
POy Chocolate Cake |
©
Snack a
A delicacy filled with sugary energy.
Eat it while it still tastes good.
You may discard to take
() 059 from iii.
Convince
Discard to get €Y.
EE 54",027,Chocolate Cake,Item,"A delicacy filled with sugary energy.
Eat it while it still tastes good.","Snack
You may discard to take
() 059 from iii.
Convince
Discard to get €Y.
EE 54",Tort czekoladowy,"Przysmak pełen słodkiej energii. Zjedz, póki jest najlepszy.","Przekąska  
Możesz odrzucić kartę, aby wziąć () 059 z iii.  
Przekonywanie  
Odrzuć kartę, aby zyskać €Y."
./log-card-028-plush-toy-parrot-1.jpg,"TA
© p
54 Plush Toy Parrot |
u u Ó
| ND
A )
Comforting _ Toy
Hug him and let your worries disappear
and mind wander for a moment of
serenity. Or you can use him as a
distracting gift if your heart can take it.
Recall
Reroll up to 2 &%.
Sneak z Convince
Discard to get €9.",028,Plush Toy Parrot,Item,"Hug him and let your worries disappear
and mind wander for a moment of
serenity. Or you can use him as a
distracting gift if your heart can take it.","Comforting _ Toy
Recall
Reroll up to 2 &%.
Sneak z Convince
Discard to get €9.",Pluszowa papuga,"Przytul i pozwól, by troski zniknęły, a myśli odpłynęły na chwilę spokoju.  
Albo podaruj ją na odwrót — jeśli serce ci to zniesie.","Kojąca / Zabawka  
Przywołanie  
Przerzuć do 2 × &%.  
Skradanie / Przekonywanie  
Odrzuć kartę, aby zyskać €9."
./log-card-029-stretchy-braces-1.jpg,"da
poy, Stretchy Braces |
7 > 7 7 NO
Fancy ‘Cord
Lavish accessories sure make an
impression on the common folk. A huge
portion of the world’s high-quality rubber
comes from the plantation owned by a
rich mongoose family in Velamunti.
Convince
Get and reroll up to 1 &%.
Climb
Reroll up to 1 &%. You may
discard to get €9 as well.",029,Stretchy Braces,Item,"Lavish accessories sure make an
impression on the common folk. A huge
portion of the world’s high-quality rubber
comes from the plantation owned by a
rich mongoose family in Velamunti.","Fancy ‘Cord
Convince
Get and reroll up to 1 &%.
Climb
Reroll up to 1 &%. You may
discard to get €9 as well.",Elastyczne szelki,"Wystawne dodatki robią wrażenie na zwykłych ludziach.  
Znaczna część światowej, wysokiej jakości gumy pochodzi z plantacji bogatej rodziny mangust w Velamunti.","Wytworny / Sznur  
Przekonywanie  
Zyskaj i przerzuć do 1 × &%.  
Wspinaczka  
Przerzuć do 1 × &%. Możesz też odrzucić kartę, aby zyskać €9."
./log-card-030-pirate-belt-1.jpg,"a
he °
“th Pirate Belt |
© m2
f oir BAĆ (2 e 7 1 Z)
AON Wawa w p „©
A ""OR }
Shady „ Relic
The shores of Galzyr were once one of
the most perilous areas to live. Times
have since changed, but folks still shiver
at the mention of red fox pirates.
Intimidate
Get and reroll up to 1 Gy.
Climb
Reroll up to 2 &%.",030,Pirate Belt,Item,"The shores of Galzyr were once one of
the most perilous areas to live. Times
have since changed, but folks still shiver
at the mention of red fox pirates.","Shady „ Relic
Intimidate
Get and reroll up to 1 Gy.
Climb
Reroll up to 2 &%.",Piracki pas,"Wybrzeża Galzyr bywały niegdyś jednymi z najbardziej niebezpiecznych miejsc do życia.  
Czasy się zmieniły, ale na samą wzmiankę o piratach z czerwonych lisów wielu wciąż przechodzą ciarki.","Mroczny / Relikt  
Zastraszanie  
Zyskaj i przerzuć do 1 × Gy.  
Wspinaczka  
Przerzuć do 2 × &%."
./log-card-031-charm-1.jpg,"fas.
5
s R =
_ug>
Lucky Relic
Some believe in fate and fortune,
some want to forge their own destiny.
Confidence, or lack thereof, matters
more than one might imagine.
Sneak 3 Force „ Climb
Roll @.
1 - 4: Get GE).
5 - 8: Get G9.
9 - 12: Get QT).",031,Charm,Item,"Some believe in fate and fortune,
some want to forge their own destiny.
Confidence, or lack thereof, matters
more than one might imagine.","Lucky Relic
Sneak 3 Force „ Climb
Roll @.
1 - 4: Get GE).
5 - 8: Get G9.
9 - 12: Get QT).",Talizman,"Jedni wierzą w los i fortunę, inni wolą kuć własne przeznaczenie.  
Wiara w siebie — lub jej brak — znaczy więcej, niż się wydaje.","Szczęśliwy / Relikt  
Skradanie / Siła / Wspinaczka  
Rzuć @.  
1–4: Zyskaj GE).  
5–8: Zyskaj G9.  
9–12: Zyskaj QT)."
./log-card-033-smoke-bomb-1.jpg,"A
joy SmokeBomb |
Weapon ses eo
Originally invented by the tree-
kangaroos to cast a veil of mystery
around many important shipments and
operations. To this day, simple foggy
weather is often credited to kangaroos.
Sneak
Discard to get CD.
Fight
Discard to convert up to
2 ® into G9 each.",033,Smoke Bomb,Item,"Originally invented by the tree-
kangaroos to cast a veil of mystery
around many important shipments and
operations. To this day, simple foggy
weather is often credited to kangaroos.","Weapon
Sneak
Discard to get CD.
Fight
Discard to convert up to
2 ® into G9 each.",Bomba dymna,"Pierwotnie wymyślona przez kangury drzewne, by spowijać tajemnicą ważne transporty i akcje.  
Do dziś zwykła mgła bywa przypisywana… kangurzym sztuczkom.","Broń  
Skradanie  
Odrzuć kartę, aby zyskać CD.  
Walka  
Odrzuć kartę, aby zamienić do 2 × ® na G9 (każde)."
./log-card-034-blowgun-1.jpg,"fas.
2) Blowgun |
= 2
Toxic Ranged Weapon
Darts are highly ineffective by
themselves. Dipping them into
substances designed to knock out
the victim is a different story.
Sneak
Convert up to 2 ® into @X9 each.
Fight
Convert up to 2 ® into each.",034,Blowgun,Item,"Darts are highly ineffective by
themselves. Dipping them into
substances designed to knock out
the victim is a different story.","Toxic Ranged Weapon
Sneak
Convert up to 2 ® into @X9 each.
Fight
Convert up to 2 ® into each.",Dmuchawka,"Same lotki niewiele zdziałają.  
Zanurzone w usypiających miksturach — to już zupełnie inna opowieść.","Toksyczna broń dystansowa  
Skradanie  
Zamień do 2 × ® na @X9 (każdą).  
Walka  
Zamień do 2 × ® na każde."
./log-card-035-diving-helmet-1.jpg,"a
lak y + °
AON | Diving Helmet |
RJ =
For its intended purpose, you
would need additional air-pumping
equipment. For more creative
purposes, not so much. A personal
meditation chamber, for example.
Recall
Reroll up to 3 &.
Intimidate
Get GED.",035,Diving Helmet,Item,"For its intended purpose, you
would need additional air-pumping
equipment. For more creative
purposes, not so much. A personal
meditation chamber, for example","Recall
Reroll up to 3 &.
Intimidate
Get GED.",Hełm nurkowy,"Do pierwotnego zastosowania potrzeba by jeszcze pompy powietrza.  
Do bardziej twórczych — już niekoniecznie. Na przykład prywatnej komory medytacyjnej.","Przywołanie  
Przerzuć do 3 × &.  
Zastraszanie  
Zyskaj GED."
./log-card-036-cannon-1.jpg,"> O
|
t U
Ranged , Gunpowder „ Weapon
Cannons are often used on ships for
raw firepower and intimidation factor.
Banned from civilian use — obviously.
-| movement.
During your travel,
spend 2 © to enter @.
DA BOE",036,Cannon,Item,"Cannons are often used on ships for
raw firepower and intimidation factor.
Banned from civilian use — obviously.","Ranged , Gunpowder „ Weapon
-| movement.
During your travel,
spend 2 © to enter @.
DA BOE",Armata,"Armaty na okrętach służą i sile ognia, i budzeniu grozy.  
Dla cywilów — zakazane. Cóż, oczywiste.","Broń dystansowa / prochowa  
-| do ruchu.  
W trakcie podróży wydaj 2 × ©, aby wejść do @."
./log-card-037-gift-voucher-1.jpg,"| GG > E
Surprise zm
Vouchers are the perfect gift — at
least for the indecisive buyer.
They are particularly popular
among upper-class lemurs.

In a market scene, you may discard
to take a presented item & for free.
At Q, you may discard to gain 5 ©).",037,Gift Voucher,Item,"Vouchers are the perfect gift — at
least for the indecisive buyer.
They are particularly popular
among upper-class lemurs.","Surprise
In a market scene, you may discard
to take a presented item & for free.
At Q, you may discard to gain 5 ©).",Bon podarunkowy,"Idealny prezent — zwłaszcza dla niezdecydowanych.  
Szczególnie lubiany wśród lemurzej śmietanki towarzyskiej.","Niespodzianka  
W scenie targowej możesz odrzucić kartę, by wziąć oferowany przedmiot & za darmo.  
W @ możesz odrzucić kartę, by zyskać 5 × ©."
./log-card-038-throwing-stars-1.jpg,"da
Foy throwing Stars |
sg |
Blade Ranged Weapon ,
Highly dangerous weapons against
unsuspecting targets. Use the
surprise to your advantage!
Sneak
Reroll 1 $5 up to 2 times. You may
choose a different $p each time.
Fight
Convert up to 2 into each.",038,Throwing Stars,Item,"Highly dangerous weapons against
unsuspecting targets. Use the
surprise to your advantage!","Blade Ranged Weapon ,
Sneak
Reroll 1 $5 up to 2 times. You may
choose a different $p each time.
Fight
Convert up to 2 into each.",Gwiazdy do rzucania,"Bardzo niebezpieczne przeciwko niczego niespodziewającym się celom.  
Wykorzystaj element zaskoczenia!","Broń dystansowa / sieczna  
Skradanie  
Przerzuć 1 × $5 do 2 razy (za każdym razem możesz wybrać inny $p).  
Walka  
Zamień do 2 × ® na każde."
